timestamp,server_id,cpu_usage,memory_usage,disk_usage,network_traffic,response_time,active_users,error_count
2025-03-23 17:35:00,srv3,10.9,26.8,95.0,297,50,16,0
2025-03-23 17:40:00,srv1,23.6,29.7,95.0,639,50,14,0
2025-03-23 17:45:00,srv1,14.4,28.6,95.0,1499,50,15,0
2025-03-23 17:50:00,srv3,10.0,21.1,95.0,1277,50,20,0
2025-03-23 17:55:00,srv1,23.4,20.0,95.0,785,50,15,0
2025-03-23 18:00:00,srv3,17.4,20.0,95.0,602,50,9,0
2025-03-23 18:05:00,srv1,13.2,23.1,95.0,406,50,5,0
2025-03-23 18:10:00,srv3,10.0,21.5,95.0,100,50,5,0
2025-03-23 18:15:00,srv3,11.0,20.0,95.0,581,50,16,0
2025-03-23 18:20:00,srv1,10.1,29.9,95.0,756,50,8,0
2025-03-23 18:25:00,srv3,13.7,26.2,95.0,459,50,2,0
2025-03-23 18:30:00,srv3,10.0,20.0,95.0,444,50,9,0
2025-03-23 18:35:00,srv1,12.0,20.9,95.0,1198,50,18,0
2025-03-23 18:40:00,srv3,12.2,20.0,95.0,652,50,10,0
2025-03-23 18:45:00,srv1,20.0,28.3,95.0,427,50,7,0
2025-03-23 18:50:00,srv2,13.6,22.7,95.0,482,50,1,0
2025-03-23 18:55:00,srv2,17.5,20.0,95.0,1127,50,9,0
2025-03-23 19:00:00,srv3,19.7,51.2,95.0,1516,60,3,3
2025-03-23 19:05:00,srv3,23.1,42.7,95.0,1159,53,11,10
2025-03-23 19:10:00,srv1,30.3,36.8,95.0,1433,50,12,3
2025-03-23 19:15:00,srv3,13.3,20.0,95.0,530,50,6,10
2025-03-23 19:20:00,srv2,36.1,48.2,95.0,2338,103,15,18
2025-03-23 19:25:00,srv1,10.0,69.3,95.0,2754,65,13,7
2025-03-23 19:30:00,srv1,10.0,61.9,95.0,1198,50,14,15
2025-03-23 19:35:00,srv1,28.2,43.0,95.0,893,50,17,6
2025-03-23 19:40:00,srv2,29.3,20.0,95.0,756,50,3,11
2025-03-23 19:45:00,srv3,13.7,24.3,95.0,1370,50,8,18
2025-03-23 19:50:00,srv2,25.4,57.3,95.0,2333,60,17,19
2025-03-23 19:55:00,srv3,20.0,81.4,95.0,1029,86,11,7
2025-03-23 20:00:00,srv2,10.0,34.3,95.0,1111,50,8,0
2025-03-23 20:05:00,srv2,16.6,29.2,95.0,885,50,14,0
2025-03-23 20:10:00,srv3,16.9,20.0,95.0,309,50,4,0
2025-03-23 20:15:00,srv2,10.0,20.0,95.0,634,50,12,0
2025-03-23 20:20:00,srv3,10.0,26.8,95.0,1025,50,16,0
2025-03-23 20:25:00,srv1,15.3,20.0,95.0,468,50,3,0
2025-03-23 20:30:00,srv2,10.0,27.4,95.0,1172,50,8,0
2025-03-23 20:35:00,srv1,10.0,20.0,95.0,826,50,13,0
2025-03-23 20:40:00,srv1,13.8,21.2,95.0,698,50,3,0
2025-03-23 20:45:00,srv3,10.0,33.8,95.0,375,50,7,0
2025-03-23 20:50:00,srv1,10.0,31.6,95.0,1070,50,1,0
2025-03-23 20:55:00,srv3,10.0,20.0,95.0,305,50,8,0
2025-03-23 21:00:00,srv2,17.0,31.2,95.0,1171,50,5,0
2025-03-23 21:05:00,srv3,10.0,26.9,95.0,100,50,13,0
2025-03-23 21:10:00,srv1,10.5,23.3,95.0,647,50,13,0
2025-03-23 21:15:00,srv1,10.0,20.0,95.0,464,50,2,0
2025-03-23 21:20:00,srv2,13.7,25.5,95.0,1029,50,18,0
2025-03-23 21:25:00,srv2,14.3,20.0,95.0,907,50,1,0
2025-03-23 21:30:00,srv3,25.8,20.0,95.0,1182,50,13,9
2025-03-23 21:35:00,srv2,12.8,20.0,95.0,732,50,12,0
2025-03-23 21:40:00,srv3,10.0,20.0,95.0,118,50,2,0
2025-03-23 21:45:00,srv3,11.5,32.8,95.0,752,50,18,0
2025-03-23 21:50:00,srv1,10.0,20.0,95.0,528,50,8,0
2025-03-23 21:55:00,srv3,14.1,29.5,95.0,232,50,11,2
2025-03-23 22:00:00,srv2,14.2,20.0,95.0,958,50,6,0
2025-03-23 22:05:00,srv3,10.0,20.0,95.0,217,50,5,0
2025-03-23 22:10:00,srv3,10.0,20.0,95.0,754,50,6,0
2025-03-23 22:15:00,srv1,12.9,20.4,95.0,173,50,10,0
2025-03-23 22:20:00,srv2,11.2,20.0,95.0,469,50,17,0
2025-03-23 22:25:00,srv1,10.0,24.4,95.0,436,50,12,0
2025-03-23 22:30:00,srv3,10.0,20.0,95.0,625,50,5,0
2025-03-23 22:35:00,srv2,15.3,20.0,95.0,1231,50,1,0
2025-03-23 22:40:00,srv1,10.0,35.6,95.0,645,50,16,0
2025-03-23 22:45:00,srv3,14.3,31.4,95.0,875,50,6,0
2025-03-23 22:50:00,srv1,13.9,20.0,95.0,450,50,12,0
2025-03-23 22:55:00,srv2,14.5,29.2,95.0,990,50,12,0
2025-03-23 23:00:00,srv1,10.0,20.0,95.0,176,50,16,0
2025-03-23 23:05:00,srv3,11.1,42.3,95.0,1274,50,1,2
2025-03-23 23:10:00,srv1,13.0,20.0,95.0,819,50,9,0
2025-03-23 23:15:00,srv3,10.0,20.0,95.0,682,50,7,0
2025-03-23 23:20:00,srv3,12.4,23.0,95.0,546,50,11,0
2025-03-23 23:25:00,srv3,10.5,23.8,95.0,674,50,4,0
2025-03-23 23:30:00,srv3,12.9,21.4,95.0,470,50,2,0
2025-03-23 23:35:00,srv3,10.0,20.0,95.0,517,50,1,0
2025-03-23 23:40:00,srv1,14.8,20.0,95.0,774,50,7,0
2025-03-23 23:45:00,srv1,15.5,21.1,95.0,979,50,10,0
2025-03-23 23:50:00,srv1,10.0,20.0,95.0,1080,50,11,0
2025-03-23 23:55:00,srv3,10.0,32.1,95.0,674,50,6,0
2025-03-24 00:00:00,srv3,10.0,20.0,95.0,662,50,8,0
2025-03-24 00:05:00,srv3,10.0,20.0,95.0,608,50,14,0
2025-03-24 00:10:00,srv2,18.5,26.6,95.0,541,50,9,0
2025-03-24 00:15:00,srv3,10.9,20.0,95.0,793,50,15,0
2025-03-24 00:20:00,srv3,10.0,20.0,95.0,100,50,11,0
2025-03-24 00:25:00,srv3,10.0,20.0,95.0,1271,50,8,0
2025-03-24 00:30:00,srv3,10.0,20.0,95.0,1107,50,6,0
2025-03-24 00:35:00,srv3,10.0,20.0,95.0,133,50,8,0
2025-03-24 00:40:00,srv3,13.4,20.0,95.0,397,50,13,0
2025-03-24 00:45:00,srv3,12.4,20.2,95.0,679,50,6,0
2025-03-24 00:50:00,srv2,13.7,23.0,95.0,447,50,14,0
2025-03-24 00:55:00,srv3,10.0,25.2,95.0,1097,50,4,0
2025-03-24 01:00:00,srv2,17.7,21.0,95.0,813,50,13,0
2025-03-24 01:05:00,srv1,10.0,28.2,95.0,1341,50,12,0
2025-03-24 01:10:00,srv3,10.3,27.3,95.0,704,50,6,0
2025-03-24 01:15:00,srv2,10.5,20.0,95.0,646,50,13,0
2025-03-24 01:20:00,srv3,10.2,20.0,95.0,967,50,1,0
2025-03-24 01:25:00,srv3,10.0,20.0,95.0,218,50,11,0
2025-03-24 01:30:00,srv2,10.0,24.2,95.0,849,50,15,0
2025-03-24 01:35:00,srv1,10.0,27.2,95.0,1551,50,12,0
2025-03-24 01:40:00,srv1,10.5,39.8,95.0,907,50,6,0
2025-03-24 01:45:00,srv2,10.0,26.0,95.0,913,50,13,0
2025-03-24 01:50:00,srv3,10.0,20.8,95.0,697,50,4,0
2025-03-24 01:55:00,srv1,11.9,31.5,95.0,1299,50,6,0
2025-03-24 02:00:00,srv1,18.5,33.3,95.0,912,50,11,0
2025-03-24 02:05:00,srv1,10.0,21.8,95.0,1200,50,12,0
2025-03-24 02:10:00,srv1,10.0,20.6,95.0,833,50,7,0
2025-03-24 02:15:00,srv3,11.2,20.7,95.0,100,50,11,0
2025-03-24 02:20:00,srv3,10.0,20.0,95.0,649,50,17,0
2025-03-24 02:25:00,srv2,27.4,24.5,95.0,936,50,3,0
2025-03-24 02:30:00,srv2,21.9,26.8,95.0,900,50,12,0
2025-03-24 02:35:00,srv1,14.6,20.0,95.0,235,50,24,0
2025-03-24 02:40:00,srv3,13.4,20.0,95.0,817,50,16,0
2025-03-24 02:45:00,srv3,10.0,20.0,95.0,248,50,14,0
2025-03-24 02:50:00,srv1,10.7,21.9,95.0,522,50,14,0
2025-03-24 02:55:00,srv3,10.0,20.0,95.0,692,50,9,0
2025-03-24 03:00:00,srv1,10.1,21.4,95.0,1322,50,7,0
2025-03-24 03:05:00,srv1,12.4,20.0,95.0,594,50,3,0
2025-03-24 03:10:00,srv1,10.0,20.6,95.0,343,50,18,0
2025-03-24 03:15:00,srv2,10.5,21.9,95.0,883,50,6,0
2025-03-24 03:20:00,srv3,13.9,20.0,95.0,1424,50,20,0
2025-03-24 03:25:00,srv3,10.0,25.0,95.0,464,50,10,0
2025-03-24 03:30:00,srv3,10.0,25.1,95.0,596,50,13,0
2025-03-24 03:35:00,srv3,10.0,20.0,95.0,911,50,16,0
2025-03-24 03:40:00,srv2,23.0,20.0,95.0,1469,50,1,0
2025-03-24 03:45:00,srv2,20.1,20.0,95.0,1322,50,16,0
2025-03-24 03:50:00,srv1,12.9,23.4,95.0,680,50,2,0
2025-03-24 03:55:00,srv3,15.2,24.5,95.0,375,50,7,0
2025-03-24 04:00:00,srv3,10.0,20.0,95.0,581,50,8,0
2025-03-24 04:05:00,srv1,11.6,20.0,95.0,290,50,10,0
2025-03-24 04:10:00,srv3,10.0,20.0,95.0,620,50,6,0
2025-03-24 04:15:00,srv1,14.1,24.5,95.0,592,50,5,0
2025-03-24 04:20:00,srv2,10.0,33.7,95.0,799,50,9,0
2025-03-24 04:25:00,srv1,11.3,28.1,95.0,516,50,14,0
2025-03-24 04:30:00,srv2,13.3,38.1,95.0,1394,50,1,0
2025-03-24 04:35:00,srv2,14.0,20.0,95.0,487,50,10,0
2025-03-24 04:40:00,srv1,13.7,26.0,95.0,785,50,20,0
2025-03-24 04:45:00,srv1,19.7,20.0,95.0,599,50,11,0
2025-03-24 04:50:00,srv2,23.5,28.1,95.0,1326,50,11,0
2025-03-24 04:55:00,srv2,10.0,33.5,95.0,532,50,12,0
2025-03-24 05:00:00,srv2,10.4,25.3,95.0,1047,50,11,0
2025-03-24 05:05:00,srv3,11.6,20.0,95.0,727,50,1,0
2025-03-24 05:10:00,srv1,10.0,20.0,95.0,622,50,7,0
2025-03-24 05:15:00,srv1,15.2,31.3,95.0,1015,50,12,10
2025-03-24 05:20:00,srv2,16.2,20.0,95.0,865,50,13,0
2025-03-24 05:25:00,srv1,10.0,22.3,95.0,1132,50,7,0
2025-03-24 05:30:00,srv1,16.6,22.7,95.0,540,50,9,0
2025-03-24 05:35:00,srv1,10.0,20.0,95.0,496,50,2,3
2025-03-24 05:40:00,srv3,10.0,33.5,95.0,289,50,16,0
2025-03-24 05:45:00,srv1,24.1,22.6,95.0,936,50,14,0
2025-03-24 05:50:00,srv1,10.0,20.0,95.0,392,50,5,0
2025-03-24 05:55:00,srv2,13.6,23.4,95.0,655,50,13,0
2025-03-24 06:00:00,srv2,25.6,26.7,95.0,1142,50,14,0
2025-03-24 06:05:00,srv1,15.5,43.1,95.0,1456,50,9,0
2025-03-24 06:10:00,srv3,10.0,32.7,95.0,585,50,11,0
2025-03-24 06:15:00,srv1,16.5,24.7,95.0,1575,50,7,0
2025-03-24 06:20:00,srv1,14.5,36.4,95.0,1382,50,21,0
2025-03-24 06:25:00,srv1,14.8,40.8,95.0,1156,50,17,0
2025-03-24 06:30:00,srv3,13.3,34.5,95.0,1023,50,8,0
2025-03-24 06:35:00,srv2,24.0,28.1,95.0,1510,50,19,1
2025-03-24 06:40:00,srv3,15.5,25.0,95.0,186,50,15,0
2025-03-24 06:45:00,srv3,22.1,28.1,95.0,631,50,17,0
2025-03-24 06:50:00,srv1,20.2,35.3,95.0,1363,50,14,0
2025-03-24 06:55:00,srv3,22.3,28.5,95.0,1287,50,23,0
2025-03-24 07:00:00,srv1,21.1,32.3,95.0,1563,50,14,0
2025-03-24 07:05:00,srv2,32.0,31.0,95.0,886,50,19,0
2025-03-24 07:10:00,srv1,21.9,41.7,95.0,1657,50,16,0
2025-03-24 07:15:00,srv2,26.3,33.6,95.0,1559,50,16,0
2025-03-24 07:20:00,srv2,27.0,35.0,95.0,1807,50,15,0
2025-03-24 07:25:00,srv3,13.9,22.8,95.0,253,50,6,2
2025-03-24 07:30:00,srv1,25.5,23.1,95.0,1491,50,16,0
2025-03-24 07:35:00,srv2,30.7,44.3,95.0,1922,50,23,0
2025-03-24 07:40:00,srv1,10.9,32.8,95.0,796,50,10,0
2025-03-24 07:45:00,srv2,13.2,55.3,95.0,1636,50,8,0
2025-03-24 07:50:00,srv2,19.4,25.8,95.0,2147,50,12,0
2025-03-24 07:55:00,srv1,15.7,22.3,95.0,1315,50,18,0
2025-03-24 08:00:00,srv1,51.5,95.0,95.0,3947,159,15,2
2025-03-24 08:05:00,srv1,17.8,30.7,95.0,852,50,25,0
2025-03-24 08:10:00,srv3,10.0,22.7,95.0,1230,50,6,0
2025-03-24 08:15:00,srv1,22.5,30.8,95.0,982,50,21,0
2025-03-24 08:20:00,srv3,14.9,38.9,95.0,898,50,16,0
2025-03-24 08:25:00,srv2,21.8,30.6,95.0,1493,50,18,0
2025-03-24 08:30:00,srv2,23.1,22.7,95.0,940,50,21,0
2025-03-24 08:35:00,srv3,16.5,30.7,95.0,1225,50,18,0
2025-03-24 08:40:00,srv1,13.9,38.2,95.0,1097,50,13,0
2025-03-24 08:45:00,srv3,12.7,42.5,95.0,559,50,19,0
2025-03-24 08:50:00,srv2,25.8,29.7,95.0,1314,50,13,0
2025-03-24 08:55:00,srv1,17.3,42.9,95.0,1515,50,19,0
2025-03-24 09:00:00,srv3,24.2,45.7,95.0,1490,50,25,0
2025-03-24 09:05:00,srv2,40.1,60.9,95.0,2799,50,13,3
2025-03-24 09:10:00,srv3,17.4,49.9,95.0,2046,50,23,0
2025-03-24 09:15:00,srv3,21.2,42.2,95.0,1281,50,24,0
2025-03-24 09:20:00,srv1,25.3,65.4,95.0,1277,50,31,0
2025-03-24 09:25:00,srv1,29.3,57.8,95.0,1660,50,24,0
2025-03-24 09:30:00,srv1,23.6,40.6,95.0,1882,50,32,0
2025-03-24 09:35:00,srv2,30.4,47.3,95.0,1826,50,19,0
2025-03-24 09:40:00,srv2,31.8,48.1,95.0,2670,50,28,0
2025-03-24 09:45:00,srv2,37.2,52.3,95.0,1914,50,29,0
2025-03-24 09:50:00,srv3,25.6,48.2,95.0,1745,50,18,0
2025-03-24 09:55:00,srv3,21.8,45.7,95.0,1018,50,22,0
2025-03-24 10:00:00,srv1,36.6,53.0,95.0,1799,50,11,0
2025-03-24 10:05:00,srv2,25.5,72.4,95.0,2307,50,21,0
2025-03-24 10:10:00,srv1,26.9,22.3,95.0,1637,50,21,0
2025-03-24 10:15:00,srv2,35.7,59.6,95.0,2339,50,26,0
2025-03-24 10:20:00,srv1,43.2,65.6,95.0,3380,87,24,5
2025-03-24 10:25:00,srv1,34.8,52.8,95.0,1439,50,25,0
2025-03-24 10:30:00,srv2,32.5,60.0,95.0,2604,50,13,0
2025-03-24 10:35:00,srv2,31.0,49.7,95.0,2537,50,26,3
2025-03-24 10:40:00,srv3,22.8,50.7,95.0,1076,50,22,0
2025-03-24 10:45:00,srv2,33.9,62.9,95.0,2636,50,23,0
2025-03-24 10:50:00,srv1,21.3,50.2,95.0,1522,50,25,0
2025-03-24 10:55:00,srv2,35.4,55.2,95.0,1816,50,26,0
2025-03-24 11:00:00,srv1,24.8,52.0,95.0,1748,50,28,0
2025-03-24 11:05:00,srv1,23.8,54.8,95.0,2208,50,27,0
2025-03-24 11:10:00,srv3,25.3,58.5,95.0,1374,50,14,0
2025-03-24 11:15:00,srv1,24.9,44.3,95.0,1616,50,21,3
2025-03-24 11:20:00,srv3,21.5,48.5,95.0,1234,50,21,0
2025-03-24 11:25:00,srv2,34.3,55.4,95.0,2033,50,22,0
2025-03-24 11:30:00,srv2,26.8,54.5,95.0,2453,50,23,0
2025-03-24 11:35:00,srv3,28.3,53.0,95.0,1592,50,27,0
2025-03-24 11:40:00,srv2,42.5,36.2,95.0,2657,50,16,0
2025-03-24 11:45:00,srv2,26.2,78.3,95.0,2164,50,18,0
2025-03-24 11:50:00,srv3,23.5,52.9,95.0,1259,50,23,0
2025-03-24 11:55:00,srv1,22.1,38.9,95.0,1449,50,26,0
2025-03-24 12:00:00,srv3,28.0,52.1,95.0,1247,50,20,0
2025-03-24 12:05:00,srv1,28.0,54.6,95.0,1909,50,15,0
2025-03-24 12:10:00,srv3,30.4,47.2,95.0,1814,50,18,0
2025-03-24 12:15:00,srv3,28.0,50.9,95.0,870,50,22,0
2025-03-24 12:20:00,srv2,39.8,67.3,95.0,2482,50,28,0
2025-03-24 12:25:00,srv2,30.5,43.8,95.0,1771,50,15,0
2025-03-24 12:30:00,srv1,26.6,50.9,95.0,1740,50,18,0
2025-03-24 12:35:00,srv1,25.0,53.3,95.0,1982,50,25,0
2025-03-24 12:40:00,srv1,32.5,42.8,95.0,1648,50,24,0
2025-03-24 12:45:00,srv1,28.5,74.5,95.0,1992,50,27,0
2025-03-24 12:50:00,srv3,21.6,46.8,95.0,1386,50,20,0
2025-03-24 12:55:00,srv1,28.3,48.9,95.0,1542,50,19,0
2025-03-24 13:00:00,srv2,34.5,58.0,95.0,2450,50,17,0
2025-03-24 13:05:00,srv1,27.6,44.6,95.0,1894,50,27,0
2025-03-24 13:10:00,srv1,37.6,47.4,95.0,1614,50,30,0
2025-03-24 13:15:00,srv3,19.3,44.3,95.0,1384,50,23,0
2025-03-24 13:20:00,srv2,32.5,52.5,95.0,2211,50,21,0
2025-03-24 13:25:00,srv1,28.7,58.7,95.0,1599,50,20,0
2025-03-24 13:30:00,srv2,45.8,69.0,95.0,2048,50,20,0
2025-03-24 13:35:00,srv3,17.2,43.7,95.0,1864,50,17,0
2025-03-24 13:40:00,srv3,23.2,34.7,95.0,1208,50,23,0
2025-03-24 13:45:00,srv1,24.5,54.8,95.0,1322,50,23,0
2025-03-24 13:50:00,srv2,35.8,60.9,95.0,2492,50,18,0
2025-03-24 13:55:00,srv2,30.0,71.2,95.0,2748,50,21,0
2025-03-24 14:00:00,srv1,31.5,53.3,95.0,1890,50,27,0
2025-03-24 14:05:00,srv1,23.4,48.9,95.0,1723,50,35,0
2025-03-24 14:10:00,srv3,21.4,52.9,95.0,1283,50,23,0
2025-03-24 14:15:00,srv3,22.3,51.2,95.0,1296,50,24,0
2025-03-24 14:20:00,srv3,22.3,45.9,95.0,1395,50,22,0
2025-03-24 14:25:00,srv2,30.4,60.7,95.0,3232,50,22,0
2025-03-24 14:30:00,srv1,32.3,58.8,95.0,1574,50,33,0
2025-03-24 14:35:00,srv1,30.6,47.9,95.0,2091,50,28,0
2025-03-24 14:40:00,srv3,22.5,41.0,95.0,1356,50,23,0
2025-03-24 14:45:00,srv3,34.1,59.7,95.0,1633,50,18,0
2025-03-24 14:50:00,srv2,32.6,55.1,95.0,2589,50,31,0
2025-03-24 14:55:00,srv2,29.3,46.8,95.0,2632,50,18,0
2025-03-24 15:00:00,srv3,24.9,36.8,95.0,1209,50,25,0
2025-03-24 15:05:00,srv2,34.3,71.2,95.0,2391,50,30,0
2025-03-24 15:10:00,srv2,39.3,49.4,95.0,2737,50,18,0
2025-03-24 15:15:00,srv2,62.4,78.3,95.0,3993,102,28,5
2025-03-24 15:20:00,srv2,32.2,44.3,95.0,1796,50,24,0
2025-03-24 15:25:00,srv1,30.4,41.7,95.0,2012,50,15,0
2025-03-24 15:30:00,srv3,24.4,42.9,95.0,1509,50,19,0
2025-03-24 15:35:00,srv1,27.7,56.8,95.0,1940,50,23,0
2025-03-24 15:40:00,srv2,42.4,61.4,95.0,2179,50,24,0
2025-03-24 15:45:00,srv2,31.3,65.0,95.0,2350,50,25,0
2025-03-24 15:50:00,srv3,23.1,63.2,95.0,2100,50,30,0
2025-03-24 15:55:00,srv3,23.7,37.8,95.0,1300,50,18,0
2025-03-24 16:00:00,srv3,21.0,43.6,95.0,1136,50,38,0
2025-03-24 16:05:00,srv1,36.5,60.4,95.0,1754,50,16,0
2025-03-24 16:10:00,srv1,32.3,44.1,95.0,1726,50,24,0
2025-03-24 16:15:00,srv2,26.9,51.9,95.0,2552,50,15,0
2025-03-24 16:20:00,srv2,36.5,63.3,95.0,2355,50,15,0
2025-03-24 16:25:00,srv2,35.0,52.1,95.0,2564,50,13,0
2025-03-24 16:30:00,srv3,22.7,30.8,95.0,1586,50,16,0
2025-03-24 16:35:00,srv2,36.5,54.0,95.0,2487,50,23,0
2025-03-24 16:40:00,srv1,34.8,45.1,95.0,1759,50,26,0
2025-03-24 16:45:00,srv3,33.0,44.1,95.0,985,50,28,0
2025-03-24 16:50:00,srv2,43.6,52.3,95.0,2656,50,21,0
2025-03-24 16:55:00,srv3,28.0,41.0,95.0,1197,50,26,0
2025-03-24 17:00:00,srv3,15.7,53.3,95.0,1782,50,26,0
2025-03-24 17:05:00,srv2,33.8,40.6,95.0,2243,50,25,0
2025-03-24 17:10:00,srv2,28.9,54.8,95.0,1900,50,30,0
2025-03-24 17:15:00,srv3,24.2,48.9,95.0,1694,50,15,0
2025-03-24 17:20:00,srv3,22.9,38.7,95.0,1780,50,22,0
2025-03-24 17:25:00,srv3,30.9,50.3,95.0,756,50,21,0
2025-03-24 17:30:00,srv3,31.0,41.3,95.0,1360,50,24,0
2025-03-24 17:35:00,srv1,26.4,64.0,95.0,2384,50,17,0
2025-03-24 17:40:00,srv1,28.4,36.1,95.0,1665,50,15,0
2025-03-24 17:45:00,srv2,35.6,77.9,95.0,1840,50,17,0
2025-03-24 17:50:00,srv3,26.5,42.5,95.0,1652,50,9,0
2025-03-24 17:55:00,srv2,34.4,57.8,95.0,1921,50,30,0
2025-03-24 18:00:00,srv1,12.4,35.2,95.0,1341,50,27,0
2025-03-24 18:05:00,srv3,14.4,28.4,95.0,922,50,14,0
2025-03-24 18:10:00,srv2,19.8,44.1,95.0,1518,50,10,0
2025-03-24 18:15:00,srv2,21.6,36.3,95.0,1111,50,12,0
2025-03-24 18:20:00,srv1,26.4,38.1,95.0,1274,50,13,0
2025-03-24 18:25:00,srv1,16.8,43.0,95.0,1734,50,16,0
2025-03-24 18:30:00,srv1,12.6,23.4,95.0,996,50,17,0
2025-03-24 18:35:00,srv3,15.1,41.8,95.0,679,50,14,0
2025-03-24 18:40:00,srv3,16.1,63.7,95.0,1297,50,19,8
2025-03-24 18:45:00,srv2,20.5,46.0,95.0,1825,50,12,0
2025-03-24 18:50:00,srv1,25.7,44.1,95.0,1333,50,16,0
2025-03-24 18:55:00,srv3,19.7,32.4,95.0,880,50,15,0
2025-03-24 19:00:00,srv2,25.5,46.1,95.0,990,50,27,0
2025-03-24 19:05:00,srv2,17.6,43.7,95.0,2040,50,16,0
2025-03-24 19:10:00,srv2,22.2,39.8,95.0,1634,50,16,0
2025-03-24 19:15:00,srv3,10.0,43.0,95.0,709,50,25,0
2025-03-24 19:20:00,srv3,15.7,20.0,95.0,764,50,13,0
2025-03-24 19:25:00,srv3,15.7,35.3,95.0,1047,50,21,0
2025-03-24 19:30:00,srv2,25.4,48.9,95.0,1349,50,13,0
2025-03-24 19:35:00,srv3,17.0,24.9,95.0,734,50,18,0
2025-03-24 19:40:00,srv2,24.1,64.9,95.0,1748,50,18,0
2025-03-24 19:45:00,srv1,23.1,36.4,95.0,1048,50,10,0
2025-03-24 19:50:00,srv2,24.1,45.9,95.0,2002,50,17,0
2025-03-24 19:55:00,srv2,31.6,40.7,95.0,1266,50,8,0
2025-03-24 20:00:00,srv2,10.7,36.3,95.0,1585,50,21,0
2025-03-24 20:05:00,srv3,20.7,30.7,95.0,981,50,12,0
2025-03-24 20:10:00,srv1,25.0,41.2,95.0,1071,50,14,0
2025-03-24 20:15:00,srv3,17.7,34.2,95.0,684,50,10,0
2025-03-24 20:20:00,srv2,25.2,34.7,95.0,1846,50,18,0
2025-03-24 20:25:00,srv3,14.1,41.1,95.0,885,50,13,0
2025-03-24 20:30:00,srv2,22.8,33.3,95.0,1412,50,14,0
2025-03-24 20:35:00,srv1,10.0,32.3,95.0,1557,50,11,0
2025-03-24 20:40:00,srv2,29.3,40.8,95.0,1275,50,18,0
2025-03-24 20:45:00,srv2,23.2,37.5,95.0,1159,50,16,0
2025-03-24 20:50:00,srv3,10.0,36.7,95.0,882,50,18,0
2025-03-24 20:55:00,srv3,19.8,36.8,95.0,1013,50,16,0
2025-03-24 21:00:00,srv1,31.8,31.0,95.0,1245,50,15,0
2025-03-24 21:05:00,srv1,21.3,41.7,95.0,1282,50,14,0
2025-03-24 21:10:00,srv2,19.4,53.7,95.0,2138,50,18,0
2025-03-24 21:15:00,srv1,21.4,27.3,95.0,1176,50,8,0
2025-03-24 21:20:00,srv3,41.6,46.2,95.0,1915,72,14,6
2025-03-24 21:25:00,srv2,30.5,37.6,95.0,1407,50,21,0
2025-03-24 21:30:00,srv3,10.0,20.0,95.0,1532,50,11,0
2025-03-24 21:35:00,srv3,17.7,20.0,95.0,844,50,17,0
2025-03-24 21:40:00,srv3,14.2,37.4,95.0,652,50,11,0
2025-03-24 21:45:00,srv2,26.1,41.2,95.0,1868,50,15,0
2025-03-24 21:50:00,srv1,21.3,42.8,95.0,1445,50,11,0
2025-03-24 21:55:00,srv1,23.9,34.7,95.0,930,50,3,0
2025-03-24 22:00:00,srv3,25.4,48.3,95.0,694,50,11,0
2025-03-24 22:05:00,srv1,18.5,23.2,95.0,1217,50,12,0
2025-03-24 22:10:00,srv2,28.8,42.2,95.0,1291,50,24,0
2025-03-24 22:15:00,srv1,20.6,34.1,95.0,1256,50,14,0
2025-03-24 22:20:00,srv2,18.9,35.7,95.0,1706,50,15,0
2025-03-24 22:25:00,srv2,26.6,45.3,95.0,1929,50,7,0
2025-03-24 22:30:00,srv2,20.1,39.0,95.0,1374,50,14,0
2025-03-24 22:35:00,srv3,12.6,20.1,95.0,689,50,19,0
2025-03-24 22:40:00,srv1,20.1,29.5,95.0,1148,50,25,0
2025-03-24 22:45:00,srv3,12.8,35.6,95.0,868,50,19,0
2025-03-24 22:50:00,srv2,19.6,33.1,95.0,1893,50,13,0
2025-03-24 22:55:00,srv1,22.4,36.5,95.0,1148,50,13,0
2025-03-24 23:00:00,srv2,23.1,46.2,95.0,1728,50,12,0
2025-03-24 23:05:00,srv3,16.8,22.4,95.0,1032,50,18,0
2025-03-24 23:10:00,srv1,10.8,38.0,95.0,1511,50,16,0
2025-03-24 23:15:00,srv2,21.5,45.9,95.0,1637,50,14,0
2025-03-24 23:20:00,srv1,15.1,43.2,95.0,1127,50,6,0
2025-03-24 23:25:00,srv1,18.3,38.9,95.0,1182,50,18,1
2025-03-24 23:30:00,srv3,16.2,31.1,95.0,1185,50,13,0
2025-03-24 23:35:00,srv3,22.4,30.1,95.0,930,50,13,0
2025-03-24 23:40:00,srv2,20.3,39.2,95.0,2091,50,13,0
2025-03-24 23:45:00,srv2,30.5,49.0,95.0,1288,50,18,0
2025-03-24 23:50:00,srv2,24.5,36.5,95.0,1163,50,19,2
2025-03-24 23:55:00,srv3,10.3,39.9,95.0,1123,50,22,0
2025-03-25 00:00:00,srv3,14.5,20.0,95.0,100,50,12,0
2025-03-25 00:05:00,srv2,15.8,28.3,95.0,1282,50,10,0
2025-03-25 00:10:00,srv2,10.0,37.2,95.0,1520,50,13,0
2025-03-25 00:15:00,srv1,14.0,20.0,95.0,873,50,3,0
2025-03-25 00:20:00,srv1,13.5,29.5,95.0,1309,50,19,0
2025-03-25 00:25:00,srv1,23.7,20.6,95.0,812,50,5,0
